Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	361809	0.00151397516233	7.27788459123e-05	0.000607230880126	7.66749958343e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesdorei	469709	0.0050464903752	0.0408976854192	0.00640397170135	0.118495646015
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter	470759	5.24403136368e-07	0.000225681009067	2.22916117277e-05	0.000250196907318
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroidesjohnsonii	470761	3.2691349141e-05	0.00179475631915	2.73935177995e-05	0.00314278568013
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	544358	2.31161747122e-06	0.00181537493034	2.25509234984e-05	0.00152497423507
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	548032	0.000583441802945	7.52642937499e-05	0.000856570753913	0.000145755098647
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	550814	1.36111423607e-05	0.000730618685749	3.21541228447e-05	0.00088503314675
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	567197	0.000188265346334	1.70829404991e-05	0.000401493654105	3.56152136596e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	589024	0.00648548495732	0.00345027251285	0.0141910234264	0.00723368535402
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	590083	0.0021520799072	0.00130530072737	0.00457038362763	0.00184060081152
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium	176115	2.09775010875e-06	0.000203781743077	2.2465773277e-05	0.000249385050525
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	178513	9.48863629043e-05	1.47100334031e-06	0.000146089455622	2.19115170577e-05
